Player,K (hs),A (f),D,KAST,K-D Diff,ADR,FK Diff,Rating,Team,MapID,Starting side,Rounds,Team rating,Entries,Clutches,Map,Tournament,Date,Team1,Team2,ResultTeam1,ResultTeam2,Bets,MatchID
ZOREE,14 (4),5 (2),17,70.4%,-3,62.8,-2,0.94,HAVU,116123,ct,16 : 11 ( 6 : 9 ) ( 10 : 2 ),1.23 : 0.88,15 : 12,0 : 2,Dust2,Snow Sweet Snow 2,10th of March 2021,HAVU,Winstrike,2,1,1.40/2.75,2346808
jemi,14 (7),2 (1),16,63.0%,-2,66.6,-2,0.92,HAVU,116123,ct,16 : 11 ( 6 : 9 ) ( 10 : 2 ),1.23 : 0.88,15 : 12,0 : 2,Dust2,Snow Sweet Snow 2,10th of March 2021,HAVU,Winstrike,2,1,1.40/2.75,2346808
NickelBack,21 (13),6 (3),19,70.4%,2,92.2,1,1.15,Winstrike,116123,ct,16 : 11 ( 6 : 9 ) ( 10 : 2 ),1.23 : 0.88,15 : 12,0 : 2,Dust2,Snow Sweet Snow 2,10th of March 2021,HAVU,Winstrike,2,1,1.40/2.75,2346808
El1an,15 (7),7 (2),18,66.7%,-3,78.5,0,1.06,Winstrike,116123,ct,16 : 11 ( 6 : 9 ) ( 10 : 2 ),1.23 : 0.88,15 : 12,0 : 2,Dust2,Snow Sweet Snow 2,10th of March 2021,HAVU,Winstrike,2,1,1.40/2.75,2346808
Krad,18 (9),2 (0),21,63.0%,-3,68.3,-1,0.88,Winstrike,116123,ct,16 : 11 ( 6 : 9 ) ( 10 : 2 ),1.23 : 0.88,15 : 12,0 : 2,Dust2,Snow Sweet Snow 2,10th of March 2021,HAVU,Winstrike,2,1,1.40/2.75,2346808
Forester,14 (10),6 (3),21,51.9%,-7,62.9,-1,0.85,Winstrike,116123,ct,16 : 11 ( 6 : 9 ) ( 10 : 2 ),1.23 : 0.88,15 : 12,0 : 2,Dust2,Snow Sweet Snow 2,10th of March 2021,HAVU,Winstrike,2,1,1.40/2.75,2346808
Lack1,11 (3),2 (2),23,55.6%,-12,34.3,-2,0.45,Winstrike,116123,ct,16 : 11 ( 6 : 9 ) ( 10 : 2 ),1.23 : 0.88,15 : 12,0 : 2,Dust2,Snow Sweet Snow 2,10th of March 2021,HAVU,Winstrike,2,1,1.40/2.75,2346808
refrezh,28 (11),4 (0),14,92.3%,14,100.2,6,1.75,Heroic,116118,ct,16 : 10 ( 9 : 6 ) ( 7 : 4 ),1.37 : 0.74,17 : 9,1 : 3,Inferno,ESL Pro League Season 13,10th of March 2021,Heroic,FunPlus Phoenix,2,0,1.40/2.75,2346911
cadiaN,27 (7),8 (6),10,92.3%,17,95.8,1,1.67,Heroic,116118,ct,16 : 10 ( 9 : 6 ) ( 7 : 4 ),1.37 : 0.74,17 : 9,1 : 3,Inferno,ESL Pro League Season 13,10th of March 2021,Heroic,FunPlus Phoenix,2,0,1.40/2.75,2346911
TeSeS,21 (9),4 (2),12,84.6%,9,78.5,1,1.3,Heroic,116118,ct,16 : 10 ( 9 : 6 ) ( 7 : 4 ),1.37 : 0.74,17 : 9,1 : 3,Inferno,ESL Pro League Season 13,10th of March 2021,Heroic,FunPlus Phoenix,2,0,1.40/2.75,2346911
stavn,15 (7),9 (0),15,80.8%,0,86.5,0,1.19,Heroic,116118,ct,16 : 10 ( 9 : 6 ) ( 7 : 4 ),1.37 : 0.74,17 : 9,1 : 3,Inferno,ESL Pro League Season 13,10th of March 2021,Heroic,FunPlus Phoenix,2,0,1.40/2.75,2346911
sjuush,14 (9),9 (4),15,61.5%,-1,63.0,0,0.94,Heroic,116118,ct,16 : 10 ( 9 : 6 ) ( 7 : 4 ),1.37 : 0.74,17 : 9,1 : 3,Inferno,ESL Pro League Season 13,10th of March 2021,Heroic,FunPlus Phoenix,2,0,1.40/2.75,2346911
suNny,14 (7),7 (0),21,61.5%,-7,90.3,-4,0.94,FunPlus Phoenix,116118,ct,16 : 10 ( 9 : 6 ) ( 7 : 4 ),1.37 : 0.74,17 : 9,1 : 3,Inferno,ESL Pro League Season 13,10th of March 2021,Heroic,FunPlus Phoenix,2,0,1.40/2.75,2346911
STYKO,15 (11),2 (1),20,57.7%,-5,64.9,2,0.87,FunPlus Phoenix,116118,ct,16 : 10 ( 9 : 6 ) ( 7 : 4 ),1.37 : 0.74,17 : 9,1 : 3,Inferno,ESL Pro League Season 13,10th of March 2021,Heroic,FunPlus Phoenix,2,0,1.40/2.75,2346911
Maden,17 (9),2 (0),23,53.8%,-6,69.1,-2,0.78,FunPlus Phoenix,116118,ct,16 : 10 ( 9 : 6 ) ( 7 : 4 ),1.37 : 0.74,17 : 9,1 : 3,Inferno,ESL Pro League Season 13,10th of March 2021,Heroic,FunPlus Phoenix,2,0,1.40/2.75,2346911
zehN,11 (4),1 (1),19,57.7%,-8,45.8,-3,0.69,FunPlus Phoenix,116118,ct,16 : 10 ( 9 : 6 ) ( 7 : 4 ),1.37 : 0.74,17 : 9,1 : 3,Inferno,ESL Pro League Season 13,10th of March 2021,Heroic,FunPlus Phoenix,2,0,1.40/2.75,2346911
Farlig,9 (2),1 (0),23,50.0%,-14,35.6,-1,0.4,FunPlus Phoenix,116118,ct,16 : 10 ( 9 : 6 ) ( 7 : 4 ),1.37 : 0.74,17 : 9,1 : 3,Inferno,ESL Pro League Season 13,10th of March 2021,Heroic,FunPlus Phoenix,2,0,1.40/2.75,2346911
stavn,19 (8),8 (2),18,75.9%,1,77.0,0,1.13,Heroic,116122,t,16 : 13 ( 10 : 5 ) ( 6 : 8 ),0.99 : 1.00,16 : 13,2 : 2,Overpass,ESL Pro League Season 13,10th of March 2021,Heroic,FunPlus Phoenix,2,0,1.40/2.75,2346911
cadiaN,16 (3),5 (3),15,69.0%,1,51.3,2,1.04,Heroic,116122,t,16 : 13 ( 10 : 5 ) ( 6 : 8 ),0.99 : 1.00,16 : 13,2 : 2,Overpass,ESL Pro League Season 13,10th of March 2021,Heroic,FunPlus Phoenix,2,0,1.40/2.75,2346911
sjuush,15 (6),5 (0),16,75.9%,-1,61.8,0,0.97,Heroic,116122,t,16 : 13 ( 10 : 5 ) ( 6 : 8 ),0.99 : 1.00,16 : 13,2 : 2,Overpass,ESL Pro League Season 13,10th of March 2021,Heroic,FunPlus Phoenix,2,0,1.40/2.75,2346911
TeSeS,17 (11),5 (1),21,62.1%,-4,68.4,1,0.97,Heroic,116122,t,16 : 13 ( 10 : 5 ) ( 6 : 8 ),0.99 : 1.00,16 : 13,2 : 2,Overpass,ESL Pro League Season 13,10th of March 2021,Heroic,FunPlus Phoenix,2,0,1.40/2.75,2346911
refrezh,16 (10),3 (1),19,51.7%,-3,60.8,0,0.84,Heroic,116122,t,16 : 13 ( 10 : 5 ) ( 6 : 8 ),0.99 : 1.00,16 : 13,2 : 2,Overpass,ESL Pro League Season 13,10th of March 2021,Heroic,FunPlus Phoenix,2,0,1.40/2.75,2346911
Farlig,25 (7),11 (6),14,72.4%,11,90.3,3,1.45,FunPlus Phoenix,116122,t,16 : 13 ( 10 : 5 ) ( 6 : 8 ),0.99 : 1.00,16 : 13,2 : 2,Overpass,ESL Pro League Season 13,10th of March 2021,Heroic,FunPlus Phoenix,2,0,1.40/2.75,2346911
Maden,23 (12),3 (0),20,58.6%,3,82.2,-3,1.09,FunPlus Phoenix,116122,t,16 : 13 ( 10 : 5 ) ( 6 : 8 ),0.99 : 1.00,16 : 13,2 : 2,Overpass,ESL Pro League Season 13,10th of March 2021,Heroic,FunPlus Phoenix,2,0,1.40/2.75,2346911
zehN,16 (9),7 (4),18,62.1%,-2,67.3,0,0.92,FunPlus Phoenix,116122,t,16 : 13 ( 10 : 5 ) ( 6 : 8 ),0.99 : 1.00,16 : 13,2 : 2,Overpass,ESL Pro League Season 13,10th of March 2021,Heroic,FunPlus Phoenix,2,0,1.40/2.75,2346911
STYKO,13 (8),0 (0),16,62.1%,-3,40.9,1,0.78,FunPlus Phoenix,116122,t,16 : 13 ( 10 : 5 ) ( 6 : 8 ),0.99 : 1.00,16 : 13,2 : 2,Overpass,ESL Pro League Season 13,10th of March 2021,Heroic,FunPlus Phoenix,2,0,1.40/2.75,2346911
suNny,11 (5),1 (0),16,72.4%,-5,51.0,-4,0.77,FunPlus Phoenix,116122,t,16 : 13 ( 10 : 5 ) ( 6 : 8 ),0.99 : 1.00,16 : 13,2 : 2,Overpass,ESL Pro League Season 13,10th of March 2021,Heroic,FunPlus Phoenix,2,0,1.40/2.75,2346911
INS,24 (11),4 (1),23,67.9%,1,107.8,2,1.21,Renegades,116109,t,12 : 16 ( 8 : 7 ) ( 4 : 9 ),1.04 : 1.17,16 : 12,2 : 5,Inferno,ESL Pro League Season 13,10th of March 2021,Renegades,OG,0,2,4.33/1.20,2346910
aliStair,22 (9),4 (1),22,67.9%,0,88.1,1,1.19,Renegades,116109,t,12 : 16 ( 8 : 7 ) ( 4 : 9 ),1.04 : 1.17,16 : 12,2 : 5,Inferno,ESL Pro League Season 13,10th of March 2021,Renegades,OG,0,2,4.33/1.20,2346910
Sico,18 (8),8 (4),18,78.6%,0,70.7,2,1.05,Renegades,116109,t,12 : 16 ( 8 : 7 ) ( 4 : 9 ),1.04 : 1.17,16 : 12,2 : 5,Inferno,ESL Pro League Season 13,10th of March 2021,Renegades,OG,0,2,4.33/1.20,2346910
Hatz,15 (11),4 (2),21,78.6%,-6,60.6,1,0.92,Renegades,116109,t,12 : 16 ( 8 : 7 ) ( 4 : 9 ),1.04 : 1.17,16 : 12,2 : 5,Inferno,ESL Pro League Season 13,10th of March 2021,Renegades,OG,0,2,4.33/1.20,2346910
malta,15 (7),3 (1),19,57.1%,-4,56.6,-2,0.81,Renegades,116109,t,12 : 16 ( 8 : 7 ) ( 4 : 9 ),1.04 : 1.17,16 : 12,2 : 5,Inferno,ESL Pro League Season 13,10th of March 2021,Renegades,OG,0,2,4.33/1.20,2346910
ISSAA,31 (16),8 (0),20,89.3%,11,121.7,2,1.64,OG,116109,t,12 : 16 ( 8 : 7 ) ( 4 : 9 ),1.04 : 1.17,16 : 12,2 : 5,Inferno,ESL Pro League Season 13,10th of March 2021,Renegades,OG,0,2,4.33/1.20,2346910
mantuu,26 (14),2 (0),17,85.7%,9,79.3,1,1.31,OG,116109,t,12 : 16 ( 8 : 7 ) ( 4 : 9 ),1.04 : 1.17,16 : 12,2 : 5,Inferno,ESL Pro League Season 13,10th of March 2021,Renegades,OG,0,2,4.33/1.20,2346910
valde,17 (7),7 (0),17,71.4%,0,76.0,-3,1.1,OG,116109,t,12 : 16 ( 8 : 7 ) ( 4 : 9 ),1.04 : 1.17,16 : 12,2 : 5,Inferno,ESL Pro League Season 13,10th of March 2021,Renegades,OG,0,2,4.33/1.20,2346910
Aleksib,16 (7),4 (0),18,71.4%,-2,64.9,0,1.03,OG,116109,t,12 : 16 ( 8 : 7 ) ( 4 : 9 ),1.04 : 1.17,16 : 12,2 : 5,Inferno,ESL Pro League Season 13,10th of March 2021,Renegades,OG,0,2,4.33/1.20,2346910
niko,13 (5),7 (3),23,67.9%,-10,55.6,-4,0.75,OG,116109,t,12 : 16 ( 8 : 7 ) ( 4 : 9 ),1.04 : 1.17,16 : 12,2 : 5,Inferno,ESL Pro League Season 13,10th of March 2021,Renegades,OG,0,2,4.33/1.20,2346910
INS,19 (8),5 (0),18,68.2%,1,120.2,1,1.31,Renegades,116113,ct,6 : 16 ( 5 : 10 ) ( 1 : 6 ),0.84 : 1.29,11 : 11,1 : 2,Nuke,ESL Pro League Season 13,10th of March 2021,Renegades,OG,0,2,4.33/1.20,2346910
Hatz,16 (8),1 (0),15,63.6%,1,72.2,2,0.99,Renegades,116113,ct,6 : 16 ( 5 : 10 ) ( 1 : 6 ),0.84 : 1.29,11 : 11,1 : 2,Nuke,ESL Pro League Season 13,10th of March 2021,Renegades,OG,0,2,4.33/1.20,2346910
malta,12 (1),4 (0),18,68.2%,-6,57.2,-1,0.78,Renegades,116113,ct,6 : 16 ( 5 : 10 ) ( 1 : 6 ),0.84 : 1.29,11 : 11,1 : 2,Nuke,ESL Pro League Season 13,10th of March 2021,Renegades,OG,0,2,4.33/1.20,2346910
aliStair,7 (4),3 (1),18,50.0%,-11,50.4,-1,0.58,Renegades,116113,ct,6 : 16 ( 5 : 10 ) ( 1 : 6 ),0.84 : 1.29,11 : 11,1 : 2,Nuke,ESL Pro League Season 13,10th of March 2021,Renegades,OG,0,2,4.33/1.20,2346910
Sico,6 (4),2 (0),15,54.5%,-9,38.4,-1,0.53,Renegades,116113,ct,6 : 16 ( 5 : 10 ) ( 1 : 6 ),0.84 : 1.29,11 : 11,1 : 2,Nuke,ESL Pro League Season 13,10th of March 2021,Renegades,OG,0,2,4.33/1.20,2346910
mantuu,22 (3),0 (0),11,81.8%,11,94.1,1,1.62,OG,116113,ct,6 : 16 ( 5 : 10 ) ( 1 : 6 ),0.84 : 1.29,11 : 11,1 : 2,Nuke,ESL Pro League Season 13,10th of March 2021,Renegades,OG,0,2,4.33/1.20,2346910
ISSAA,18 (10),1 (1),7,86.4%,11,84.6,3,1.58,OG,116113,ct,6 : 16 ( 5 : 10 ) ( 1 : 6 ),0.84 : 1.29,11 : 11,1 : 2,Nuke,ESL Pro League Season 13,10th of March 2021,Renegades,OG,0,2,4.33/1.20,2346910
valde,18 (5),2 (0),12,72.7%,6,86.1,0,1.31,OG,116113,ct,6 : 16 ( 5 : 10 ) ( 1 : 6 ),0.84 : 1.29,11 : 11,1 : 2,Nuke,ESL Pro League Season 13,10th of March 2021,Renegades,OG,0,2,4.33/1.20,2346910
niko,12 (4),7 (4),15,68.2%,-3,64.3,0,0.97,OG,116113,ct,6 : 16 ( 5 : 10 ) ( 1 : 6 ),0.84 : 1.29,11 : 11,1 : 2,Nuke,ESL Pro League Season 13,10th of March 2021,Renegades,OG,0,2,4.33/1.20,2346910
Aleksib,13 (6),6 (2),15,72.7%,-2,68.8,-4,0.96,OG,116113,ct,6 : 16 ( 5 : 10 ) ( 1 : 6 ),0.84 : 1.29,11 : 11,1 : 2,Nuke,ESL Pro League Season 13,10th of March 2021,Renegades,OG,0,2,4.33/1.20,2346910
Ax1Le,32 (15),5 (1),18,80.0%,14,102.0,-1,1.51,Gambit,116074,ct,16 : 14 ( 9 : 6 ) ( 7 : 8 ),1.13 : 1.06,14 : 16,3 : 3,Vertigo,Snow Sweet Snow 2,9th of March 2021,Gambit,Copenhagen Flames,1,2,1.10/6.50,2346813
sh1ro,25 (9),7 (0),21,76.7%,4,78.1,-1,1.17,Gambit,116074,ct,16 : 14 ( 9 : 6 ) ( 7 : 8 ),1.13 : 1.06,14 : 16,3 : 3,Vertigo,Snow Sweet Snow 2,9th of March 2021,Gambit,Copenhagen Flames,1,2,1.10/6.50,2346813
nafany,18 (9),13 (1),22,70.0%,-4,80.3,-1,1.11,Gambit,116074,ct,16 : 14 ( 9 : 6 ) ( 7 : 8 ),1.13 : 1.06,14 : 16,3 : 3,Vertigo,Snow Sweet Snow 2,9th of March 2021,Gambit,Copenhagen Flames,1,2,1.10/6.50,2346813
interz,21 (9),8 (0),20,73.3%,1,67.8,1,1.09,Gambit,116074,ct,16 : 14 ( 9 : 6 ) ( 7 : 8 ),1.13 : 1.06,14 : 16,3 : 3,Vertigo,Snow Sweet Snow 2,9th of March 2021,Gambit,Copenhagen Flames,1,2,1.10/6.50,2346813
Hobbit,14 (4),9 (3),24,70.0%,-10,62.1,0,0.79,Gambit,116074,ct,16 : 14 ( 9 : 6 ) ( 7 : 8 ),1.13 : 1.06,14 : 16,3 : 3,Vertigo,Snow Sweet Snow 2,9th of March 2021,Gambit,Copenhagen Flames,1,2,1.10/6.50,2346813
Nodios,30 (12),5 (2),23,66.7%,7,99.7,0,1.28,Copenhagen Flames,116074,ct,16 : 14 ( 9 : 6 ) ( 7 : 8 ),1.13 : 1.06,14 : 16,3 : 3,Vertigo,Snow Sweet Snow 2,9th of March 2021,Gambit,Copenhagen Flames,1,2,1.10/6.50,2346813
nicoodoz,26 (5),6 (5),18,76.7%,8,74.3,3,1.26,Copenhagen Flames,116074,ct,16 : 14 ( 9 : 6 ) ( 7 : 8 ),1.13 : 1.06,14 : 16,3 : 3,Vertigo,Snow Sweet Snow 2,9th of March 2021,Gambit,Copenhagen Flames,1,2,1.10/6.50,2346813
jabbi,18 (10),2 (0),22,73.3%,-4,66.8,-1,0.98,Copenhagen Flames,116074,ct,16 : 14 ( 9 : 6 ) ( 7 : 8 ),1.13 : 1.06,14 : 16,3 : 3,Vertigo,Snow Sweet Snow 2,9th of March 2021,Gambit,Copenhagen Flames,1,2,1.10/6.50,2346813
AcilioN,15 (12),9 (1),23,70.0%,-8,77.2,-2,0.94,Copenhagen Flames,116074,ct,16 : 14 ( 9 : 6 ) ( 7 : 8 ),1.13 : 1.06,14 : 16,3 : 3,Vertigo,Snow Sweet Snow 2,9th of March 2021,Gambit,Copenhagen Flames,1,2,1.10/6.50,2346813
maNkz,16 (10),3 (1),24,63.3%,-8,68.9,2,0.84,Copenhagen Flames,116074,ct,16 : 14 ( 9 : 6 ) ( 7 : 8 ),1.13 : 1.06,14 : 16,3 : 3,Vertigo,Snow Sweet Snow 2,9th of March 2021,Gambit,Copenhagen Flames,1,2,1.10/6.50,2346813
Ax1Le,23 (11),3 (1),18,63.0%,5,75.0,1,1.15,Gambit,116086,t,11 : 16 ( 3 : 12 ) ( 8 : 4 ),0.99 : 1.06,14 : 12,1 : 3,Train,Snow Sweet Snow 2,9th of March 2021,Gambit,Copenhagen Flames,1,2,1.10/6.50,2346813
nafany,17 (7),4 (0),21,77.8%,-4,72.6,-5,1.03,Gambit,116086,t,11 : 16 ( 3 : 12 ) ( 8 : 4 ),0.99 : 1.06,14 : 12,1 : 3,Train,Snow Sweet Snow 2,9th of March 2021,Gambit,Copenhagen Flames,1,2,1.10/6.50,2346813
sh1ro,17 (3),8 (2),15,66.7%,2,60.3,1,0.99,Gambit,116086,t,11 : 16 ( 3 : 12 ) ( 8 : 4 ),0.99 : 1.06,14 : 12,1 : 3,Train,Snow Sweet Snow 2,9th of March 2021,Gambit,Copenhagen Flames,1,2,1.10/6.50,2346813
Hobbit,13 (6),6 (0),21,55.6%,-8,71.7,6,0.92,Gambit,116086,t,11 : 16 ( 3 : 12 ) ( 8 : 4 ),0.99 : 1.06,14 : 12,1 : 3,Train,Snow Sweet Snow 2,9th of March 2021,Gambit,Copenhagen Flames,1,2,1.10/6.50,2346813
interz,12 (6),8 (0),17,77.8%,-5,64.6,-2,0.89,Gambit,116086,t,11 : 16 ( 3 : 12 ) ( 8 : 4 ),0.99 : 1.06,14 : 12,1 : 3,Train,Snow Sweet Snow 2,9th of March 2021,Gambit,Copenhagen Flames,1,2,1.10/6.50,2346813
Nodios,27 (17),1 (1),16,77.8%,11,109.1,0,1.45,Copenhagen Flames,116086,t,11 : 16 ( 3 : 12 ) ( 8 : 4 ),0.99 : 1.06,14 : 12,1 : 3,Train,Snow Sweet Snow 2,9th of March 2021,Gambit,Copenhagen Flames,1,2,1.10/6.50,2346813
jabbi,22 (17),2 (1),15,74.1%,7,79.1,1,1.3,Copenhagen Flames,116086,t,11 : 16 ( 3 : 12 ) ( 8 : 4 ),0.99 : 1.06,14 : 12,1 : 3,Train,Snow Sweet Snow 2,9th of March 2021,Gambit,Copenhagen Flames,1,2,1.10/6.50,2346813
nicoodoz,15 (4),4 (3),17,63.0%,-2,65.8,1,0.9,Copenhagen Flames,116086,t,11 : 16 ( 3 : 12 ) ( 8 : 4 ),0.99 : 1.06,14 : 12,1 : 3,Train,Snow Sweet Snow 2,9th of March 2021,Gambit,Copenhagen Flames,1,2,1.10/6.50,2346813
maNkz,14 (3),6 (4),16,66.7%,-2,57.2,0,0.84,Copenhagen Flames,116086,t,11 : 16 ( 3 : 12 ) ( 8 : 4 ),0.99 : 1.06,14 : 12,1 : 3,Train,Snow Sweet Snow 2,9th of March 2021,Gambit,Copenhagen Flames,1,2,1.10/6.50,2346813
AcilioN,13 (7),4 (1),18,66.7%,-5,64.4,-4,0.83,Copenhagen Flames,116086,t,11 : 16 ( 3 : 12 ) ( 8 : 4 ),0.99 : 1.06,14 : 12,1 : 3,Train,Snow Sweet Snow 2,9th of March 2021,Gambit,Copenhagen Flames,1,2,1.10/6.50,2346813
Ax1Le,19 (4),4 (0),17,84.6%,2,80.1,3,1.2,Gambit,116094,t,10 : 16 ( 5 : 10 ) ( 5 : 6 ),1.01 : 1.13,14 : 12,2 : 2,Overpass,Snow Sweet Snow 2,9th of March 2021,Gambit,Copenhagen Flames,1,2,1.10/6.50,2346813
nafany,17 (7),7 (3),20,57.7%,-3,81.2,-1,1.11,Gambit,116094,t,10 : 16 ( 5 : 10 ) ( 5 : 6 ),1.01 : 1.13,14 : 12,2 : 2,Overpass,Snow Sweet Snow 2,9th of March 2021,Gambit,Copenhagen Flames,1,2,1.10/6.50,2346813
sh1ro,17 (5),5 (2),17,80.8%,0,70.9,1,1.06,Gambit,116094,t,10 : 16 ( 5 : 10 ) ( 5 : 6 ),1.01 : 1.13,14 : 12,2 : 2,Overpass,Snow Sweet Snow 2,9th of March 2021,Gambit,Copenhagen Flames,1,2,1.10/6.50,2346813
Hobbit,16 (8),5 (2),21,73.1%,-5,66.8,1,0.89,Gambit,116094,t,10 : 16 ( 5 : 10 ) ( 5 : 6 ),1.01 : 1.13,14 : 12,2 : 2,Overpass,Snow Sweet Snow 2,9th of March 2021,Gambit,Copenhagen Flames,1,2,1.10/6.50,2346813
interz,14 (5),4 (1),18,61.5%,-4,58.0,-2,0.79,Gambit,116094,t,10 : 16 ( 5 : 10 ) ( 5 : 6 ),1.01 : 1.13,14 : 12,2 : 2,Overpass,Snow Sweet Snow 2,9th of March 2021,Gambit,Copenhagen Flames,1,2,1.10/6.50,2346813
nicoodoz,22 (9),4 (2),15,80.8%,7,91.9,5,1.4,Copenhagen Flames,116094,t,10 : 16 ( 5 : 10 ) ( 5 : 6 ),1.01 : 1.13,14 : 12,2 : 2,Overpass,Snow Sweet Snow 2,9th of March 2021,Gambit,Copenhagen Flames,1,2,1.10/6.50,2346813
AcilioN,18 (8),5 (2),17,76.9%,1,78.0,-2,1.13,Copenhagen Flames,116094,t,10 : 16 ( 5 : 10 ) ( 5 : 6 ),1.01 : 1.13,14 : 12,2 : 2,Overpass,Snow Sweet Snow 2,9th of March 2021,Gambit,Copenhagen Flames,1,2,1.10/6.50,2346813
maNkz,19 (7),6 (6),16,73.1%,3,70.4,-2,1.09,Copenhagen Flames,116094,t,10 : 16 ( 5 : 10 ) ( 5 : 6 ),1.01 : 1.13,14 : 12,2 : 2,Overpass,Snow Sweet Snow 2,9th of March 2021,Gambit,Copenhagen Flames,1,2,1.10/6.50,2346813
jabbi,18 (12),2 (0),19,80.8%,-1,73.8,1,1.05,Copenhagen Flames,116094,t,10 : 16 ( 5 : 10 ) ( 5 : 6 ),1.01 : 1.13,14 : 12,2 : 2,Overpass,Snow Sweet Snow 2,9th of March 2021,Gambit,Copenhagen Flames,1,2,1.10/6.50,2346813
Nodios,16 (7),2 (0),16,65.4%,0,61.9,-4,0.98,Copenhagen Flames,116094,t,10 : 16 ( 5 : 10 ) ( 5 : 6 ),1.01 : 1.13,14 : 12,2 : 2,Overpass,Snow Sweet Snow 2,9th of March 2021,Gambit,Copenhagen Flames,1,2,1.10/6.50,2346813
XANTARES,16 (10),3 (0),16,89.3%,0,69.4,4,1.12,BIG,116072,ct,12 : 16 ( 2 : 13 ) ( 10 : 3 ),0.98 : 1.08,19 : 9,1 : 1,Nuke,ESL Pro League Season 13,9th of March 2021,BIG,Heroic,1,2,1.83/1.83,2346909
syrsoN,16 (3),2 (0),14,71.4%,2,59.8,4,1.09,BIG,116072,ct,12 : 16 ( 2 : 13 ) ( 10 : 3 ),0.98 : 1.08,19 : 9,1 : 1,Nuke,ESL Pro League Season 13,9th of March 2021,BIG,Heroic,1,2,1.83/1.83,2346909
tabseN,19 (16),1 (0),18,57.1%,1,73.7,-1,0.99,BIG,116072,ct,12 : 16 ( 2 : 13 ) ( 10 : 3 ),0.98 : 1.08,19 : 9,1 : 1,Nuke,ESL Pro League Season 13,9th of March 2021,BIG,Heroic,1,2,1.83/1.83,2346909
k1to,16 (9),4 (1),20,57.1%,-4,63.4,1,0.9,BIG,116072,ct,12 : 16 ( 2 : 13 ) ( 10 : 3 ),0.98 : 1.08,19 : 9,1 : 1,Nuke,ESL Pro League Season 13,9th of March 2021,BIG,Heroic,1,2,1.83/1.83,2346909
tiziaN,16 (10),2 (0),21,57.1%,-5,61.4,2,0.82,BIG,116072,ct,12 : 16 ( 2 : 13 ) ( 10 : 3 ),0.98 : 1.08,19 : 9,1 : 1,Nuke,ESL Pro League Season 13,9th of March 2021,BIG,Heroic,1,2,1.83/1.83,2346909
refrezh,26 (20),1 (0),17,71.4%,9,80.7,0,1.3,Heroic,116072,ct,12 : 16 ( 2 : 13 ) ( 10 : 3 ),0.98 : 1.08,19 : 9,1 : 1,Nuke,ESL Pro League Season 13,9th of March 2021,BIG,Heroic,1,2,1.83/1.83,2346909
cadiaN,20 (6),2 (0),15,78.6%,5,71.7,-1,1.18,Heroic,116072,ct,12 : 16 ( 2 : 13 ) ( 10 : 3 ),0.98 : 1.08,19 : 9,1 : 1,Nuke,ESL Pro League Season 13,9th of March 2021,BIG,Heroic,1,2,1.83/1.83,2346909
TeSeS,18 (10),7 (1),18,71.4%,0,80.2,0,1.13,Heroic,116072,ct,12 : 16 ( 2 : 13 ) ( 10 : 3 ),0.98 : 1.08,19 : 9,1 : 1,Nuke,ESL Pro League Season 13,9th of March 2021,BIG,Heroic,1,2,1.83/1.83,2346909
stavn,17 (5),4 (1),18,71.4%,-1,79.1,-4,1.04,Heroic,116072,ct,12 : 16 ( 2 : 13 ) ( 10 : 3 ),0.98 : 1.08,19 : 9,1 : 1,Nuke,ESL Pro League Season 13,9th of March 2021,BIG,Heroic,1,2,1.83/1.83,2346909
sjuush,8 (4),6 (0),17,64.3%,-9,45.8,-5,0.74,Heroic,116072,ct,12 : 16 ( 2 : 13 ) ( 10 : 3 ),0.98 : 1.08,19 : 9,1 : 1,Nuke,ESL Pro League Season 13,9th of March 2021,BIG,Heroic,1,2,1.83/1.83,2346909
XANTARES,30 (15),1 (0),13,91.3%,17,121.4,4,1.99,BIG,116080,t,16 : 7 ( 11 : 4 ) ( 5 : 3 ),1.32 : 0.85,10 : 13,2 : 1,Mirage,ESL Pro League Season 13,9th of March 2021,BIG,Heroic,1,2,1.83/1.83,2346909
tabseN,23 (13),8 (2),14,87.0%,9,106.2,-3,1.52,BIG,116080,t,16 : 7 ( 11 : 4 ) ( 5 : 3 ),1.32 : 0.85,10 : 13,2 : 1,Mirage,ESL Pro League Season 13,9th of March 2021,BIG,Heroic,1,2,1.83/1.83,2346909
k1to,21 (12),3 (1),18,73.9%,3,88.3,-2,1.22,BIG,116080,t,16 : 7 ( 11 : 4 ) ( 5 : 3 ),1.32 : 0.85,10 : 13,2 : 1,Mirage,ESL Pro League Season 13,9th of March 2021,BIG,Heroic,1,2,1.83/1.83,2346909
syrsoN,15 (2),5 (1),13,73.9%,2,71.0,-1,1.09,BIG,116080,t,16 : 7 ( 11 : 4 ) ( 5 : 3 ),1.32 : 0.85,10 : 13,2 : 1,Mirage,ESL Pro League Season 13,9th of March 2021,BIG,Heroic,1,2,1.83/1.83,2346909
tiziaN,9 (3),8 (4),15,69.6%,-6,53.3,-1,0.76,BIG,116080,t,16 : 7 ( 11 : 4 ) ( 5 : 3 ),1.32 : 0.85,10 : 13,2 : 1,Mirage,ESL Pro League Season 13,9th of March 2021,BIG,Heroic,1,2,1.83/1.83,2346909
